[u'Privilege abuse'],[u'LAN access'],Unknown,0A008C34-750B-4837-809A-C28EF5765249
[u'Privilege abuse'],[u'LAN access'],Ext - law enforcement,0A0CE1B3-35CD-4474-A133-F5945942B53E
[u'Knowledge abuse'],[u'LAN access'],Unknown,0A84AFAE-344B-4891-9FEF-E706FB07E2AC
[u'Net misuse'],[u'LAN access'],Ext - customer,0B6BFC37-D7A7-42EC-A173-F2E950422EB0
"[u'Unapproved hardware', u'Privilege abuse']","[u'LAN access', u'Physical access']",Unknown,0C4C2923-7E1A-46DB-8DAC-AEB54A4A3018
[u'Privilege abuse'],[u'LAN access'],Unknown,0C5CB6A9-535F-4399-A09D-6B764B7699E1
[u'Privilege abuse'],[u'LAN access'],Unknown,0CAB3086-4F4A-408F-B2C5-B71035FA0EE9
[u'Privilege abuse'],[u'LAN access'],Unknown,0CC51554-22AB-4C41-A3A3-AC54DB1527DB
[u'Privilege abuse'],[u'LAN access'],Ext - audit,0D385EAB-88A8-4F03-A2AC-5BA7E33BAB63
"[u'Knowledge abuse', u'Privilege abuse', u'Data mishandling']","[u'Physical access', u'LAN access']",Unknown,0E8BD2DA-233B-435F-AF46-14281EB04F74
[u'Privilege abuse'],[u'LAN access'],Ext - customer,0EFD0FCC-7C3A-4D66-8F60-71579BEE5757
"[u'Possession abuse', u'Privilege abuse']","[u'LAN access', u'Physical access']",Ext - law enforcement,0F2EFB3B-CE7B-4618-A68E-B35699A7566F
[u'Privilege abuse'],[u'LAN access'],Other,0F54132F-054E-426B-9273-55CAA5DBF1F8
[u'Data mishandling'],[u'LAN access'],Ext - law enforcement,0F9BC1E0-0793-41F3-A4A5-3C945ACB8840
[u'Privilege abuse'],[u'LAN access'],Unknown,10D2B2B0-9B00-49A9-8A41-76B0C6739A50
[u'Privilege abuse'],[u'LAN access'],Other,10EF4DF6-0609-4B6A-9E6B-36B7E3EF510E
[u'Privilege abuse'],[u'LAN access'],Unknown,1174F249-26D4-446F-A55B-4AD76EE9FD87
[u'Privilege abuse'],[u'LAN access'],Unknown,124468E2-5D22-46B4-AAFE-A41E4891DF4F
[u'Privilege abuse'],[u'LAN access'],Ext - actor disclosure,12EA2011-A15B-4AF3-8AD4-82E3FBF345B2
[u'Privilege abuse'],[u'LAN access'],Ext - law enforcement,12FA148B-4F30-4432-A143-A0108EE26316
[u'Privilege abuse'],[u'LAN access'],Unknown,12FF347E-D321-44FC-B65E-80057FC51F16
[u'Privilege abuse'],[u'LAN access'],Ext - unknown,1337BBC1-E027-46B2-9B46-CC67F6B5E357
[u'Privilege abuse'],[u'LAN access'],Unknown,136C4ED4-10F2-4D6C-953E-9C240C3EE6CF
[u'Privilege abuse'],[u'LAN access'],Unknown,13ABD132-9783-4496-9CB0-2A2CD3075D36
[u'Privilege abuse'],[u'LAN access'],Unknown,13F31F2B-6032-4DAC-B2B9-912240BE906A
[u'Data mishandling'],[u'LAN access'],Unknown,13FC7900-A93E-4988-AE99-C2B17BFD2EC1
[u'Privilege abuse'],[u'LAN access'],Unknown,1440DFDA-972D-4DDA-BF5A-F0C378314D4F
"[u'Knowledge abuse', u'Privilege abuse']","[u'Physical access', u'LAN access']",Ext - law enforcement,14B804AD-C1D9-4D74-A8F2-00FAD127F74A
[u'Privilege abuse'],[u'LAN access'],Unknown,14B8EE97-0996-49FF-B9A0-CFA61FBD050E
[u'Privilege abuse'],[u'LAN access'],Unknown,155F644C-EBBD-4BDA-84F5-A6B92DCED5FE
[u'Data mishandling'],[u'LAN access'],Ext - actor disclosure,15B01A12-0FED-47E2-A97E-C12518C382E1
"[u'Data mishandling', u'Unapproved hardware', u'Unapproved workaround']",[u'LAN access'],Unknown,16775FDB-1A7B-455E-9293-8B57B53B5927
[u'Privilege abuse'],[u'LAN access'],Int - IT review,16B3D6D6-5477-439C-9A7F-2D672C077C42
"[u'Knowledge abuse', u'Privilege abuse', u'Data mishandling']","[u'Physical access', u'LAN access']",Int - reported by employee,16C5CBFA-4B85-49C9-9DCE-15750183415F
[u'Privilege abuse'],[u'LAN access'],Unknown,16C98F9A-7BE8-4D09-908B-38CA0D15520A
[u'Privilege abuse'],[u'LAN access'],Unknown,16F4FE46-44F2-467B-B5F6-A153F6357D40
[u'Privilege abuse'],[u'LAN access'],Int - IT review,17B25242-FC0D-4E9A-8168-641EECDEC31D
[u'Privilege abuse'],[u'LAN access'],Unknown,17DA3525-C659-4E39-BFDF-35E7BCC3E955
[u'Privilege abuse'],[u'LAN access'],Unknown,17E44A87-62E5-4BA4-8AFA-ACF94D06C31C
[u'Net misuse'],[u'LAN access'],Ext - fraud detection,17E77476-1CB6-4892-8B53-7D645D5A5DEF
"[u'Knowledge abuse', u'Privilege abuse', u'Data mishandling', u'Unapproved hardware']","[u'Physical access', u'LAN access']",Other,1814BC8C-DBAC-424C-A767-F93BD4CEB0CC
[u'Privilege abuse'],[u'LAN access'],Ext - actor disclosure,18179CBF-B099-49A4-BD8D-BFF42648F228
[u'Privilege abuse'],[u'LAN access'],Unknown,1892F486-AB2C-4067-9DAC-1AFA5DF9193D
[u'Privilege abuse'],[u'LAN access'],Unknown,19A3B190-681C-40D4-8EB7-50FD5A9C2F34
[u'Data mishandling'],[u'LAN access'],Unknown,19BA97EC-A4F1-4453-9067-F04B7532A57E
[u'Privilege abuse'],[u'LAN access'],Int - financial audit,19E37AD1-D337-4266-AB2E-3D35675DE88B
[u'Privilege abuse'],[u'LAN access'],Unknown,19EE019C-8E38-4B12-8F5E-2AE77B96B45A
[u'Privilege abuse'],[u'LAN access'],Int - IT review,1A824838-820B-4C39-AE8A-77F6A98F7EBE
[u'Privilege abuse'],[u'LAN access'],Unknown,1A9FD045-46E5-4380-B3AB-A44F31AC0537
[u'Privilege abuse'],[u'LAN access'],Unknown,1B4A1564-CB5F-4D97-B876-94E14E813F2C
[u'Privilege abuse'],[u'LAN access'],Ext - law enforcement,1B5FC438-CAA2-44A7-A91D-EC91AC13B7F3
[u'Privilege abuse'],[u'LAN access'],Ext - actor disclosure,1BD04743-C5D6-4D72-84FF-CCCD99D3B5FE
"[u'Knowledge abuse', u'Privilege abuse']",[u'LAN access'],Unknown,1BF7F74F-9FAA-4BFD-88CE-509651A8EB72
[u'Privilege abuse'],[u'LAN access'],Unknown,1BF8F7C0-E751-4C27-926C-58EBEA3C3A2B
[u'Privilege abuse'],[u'LAN access'],Unknown,1C93BE6D-D108-4A08-9CBB-36BED43FC6C4
[u'Privilege abuse'],[u'LAN access'],Ext - customer,1CA1B729-971B-4660-8456-4DAA4F252C8A
[u'Privilege abuse'],[u'LAN access'],Unknown,1CB366B7-D2F2-45CC-8725-16AEB5FFA450
[u'Privilege abuse'],[u'LAN access'],Unknown,1CB6BAB1-7DB7-48AD-AAC3-4F07A16A8F99
[u'Privilege abuse'],[u'LAN access'],Unknown,1CBE50F7-6303-4575-ACA6-A26F29D55ADB
[u'Privilege abuse'],[u'LAN access'],Unknown,1CBFA087-C2C1-41AA-9C89-5CD0176BBDEB
[u'Privilege abuse'],[u'LAN access'],Other,1D80372A-9FA9-4EAA-ACD2-6CC6C82A6B9D
[u'Privilege abuse'],[u'LAN access'],Unknown,1D888BB5-1D4B-4621-AE44-114722BA8AFD
[u'Privilege abuse'],[u'LAN access'],Unknown,1E8BF375-1468-4079-AF75-ED43DFEE63B4
[u'Privilege abuse'],[u'LAN access'],Unknown,1F69F37B-7502-440C-9C1B-FE389B39BFAC
[u'Unapproved software'],[u'LAN access'],Unknown,1F7FBF08-8CE3-4C08-A274-E62C7A07ED80
[u'Privilege abuse'],[u'LAN access'],Unknown,20E75B76-4BD2-4869-A754-A10325DABD06
[u'Privilege abuse'],[u'LAN access'],Unknown,21A4BF9F-974C-4EA7-86D0-0127744D0D5B
[u'Privilege abuse'],[u'LAN access'],Unknown,21A801A7-9C83-436C-AC6B-97C62B17DFA7
"[u'Knowledge abuse', u'Privilege abuse']",[u'LAN access'],Unknown,21B66CD7-B7DA-450D-B7A5-735B940981CD
[u'Privilege abuse'],[u'LAN access'],Int - reported by employee,222AAB0B-6524-49A5-83C6-99D482E7AD66
[u'Privilege abuse'],[u'LAN access'],Unknown,222F7DBA-7559-4C53-B2B2-C97DC60FEB36
[u'Privilege abuse'],[u'LAN access'],Unknown,2230A9E0-AC36-4A4A-954A-563A76EF62A9
[u'Privilege abuse'],[u'LAN access'],Unknown,22637444-B7C5-4E3A-AD9E-265CE5DD29CF
"[u'Knowledge abuse', u'Privilege abuse']",[u'LAN access'],Unknown,22DF31DA-B032-4180-A4F7-22A9536E46C9
[u'Privilege abuse'],[u'LAN access'],Unknown,23286CD9-786B-45F8-B9FE-C92803A9010B
[u'Privilege abuse'],[u'LAN access'],Unknown,2330ABE0-90C1-4E12-8893-EE25E6AE4299
[u'Privilege abuse'],[u'LAN access'],Unknown,234DF890-29E8-421D-A69F-062701170D54
[u'Privilege abuse'],[u'LAN access'],Unknown,236DBFE9-F1FC-4222-B2A3-CDD08457EEA8
[u'Privilege abuse'],[u'LAN access'],Int - reported by employee,23C9CD2C-2E52-4105-ACBF-B75101EE7A86
[u'Privilege abuse'],[u'LAN access'],Ext - customer,23D0692F-1C8D-4FF1-A603-C64A5A70D1F2
[u'Data mishandling'],[u'LAN access'],Unknown,23DE9BD1-BD71-4FD5-8F67-E3B9FE8FCBEF
[u'Privilege abuse'],[u'LAN access'],Unknown,23E9CBEA-C570-48CF-9D09-7AECFCD7D47A
[u'Privilege abuse'],[u'LAN access'],Unknown,24AB7875-2921-410A-8199-3BA0B71CE146
[u'Privilege abuse'],[u'LAN access'],Unknown,2592B70D-6080-4BD0-9FAA-E2FD4CC97C9D
[u'Privilege abuse'],[u'LAN access'],Unknown,25CAD94C-8005-400C-8F3F-526AB0B5A748
[u'Privilege abuse'],[u'LAN access'],Unknown,27904103-7302-43BE-ACA4-CE459BCC53B5
[u'Privilege abuse'],[u'LAN access'],Unknown,27A53617-0630-4822-BC0C-114ABDA69AB6
[u'Privilege abuse'],[u'LAN access'],Ext - law enforcement,27C66855-5735-4AF2-937E-DB616F5156D2
[u'Privilege abuse'],[u'LAN access'],Int - IT review,27CC6B1C-C0AF-4014-BF19-054BF440C434
"[u'Illicit content', u'Privilege abuse']",[u'LAN access'],Int - reported by employee,2865B948-B7F1-497D-AE94-FB4B020541B0
[u'Privilege abuse'],[u'LAN access'],Unknown,287172BC-4A18-422C-AF86-8FD0D18E409E
"[u'Knowledge abuse', u'Privilege abuse']",[u'LAN access'],Unknown,2874BC09-B6F0-4BDA-8B82-526EFC0698B3
[u'Privilege abuse'],[u'LAN access'],Ext - customer,28AF2F40-D0A5-412A-BA19-FD25D618EBEC
[u'Privilege abuse'],[u'LAN access'],Unknown,295B5B09-6764-47F5-B101-773670F48796
[u'Privilege abuse'],[u'LAN access'],Unknown,29A83DD0-3259-45DC-9B75-8BCCAE5C3B86
"[u'Knowledge abuse', u'Privilege abuse', u'Data mishandling']",[u'LAN access'],Other,29C7C4B5-BDDF-4FFF-923E-E55569259260
[u'Privilege abuse'],[u'LAN access'],Ext - customer,2AA876F5-73E2-4492-8ED2-959FE49A309C
[u'Privilege abuse'],"[u'Unknown', u'LAN access']",Unknown,2ABBCF29-CFE3-446E-BEF9-BA3A11FB2DD8
[u'Privilege abuse'],[u'LAN access'],Unknown,2ACF5383-2E24-404F-99D8-7DA3B6C13B23
[u'Privilege abuse'],[u'LAN access'],Ext - unknown,2B164EFD-7D5B-4843-9C50-2F66EFC0ED39
"[u'Possession abuse', u'Privilege abuse']","[u'Physical access', u'LAN access']",Int - reported by employee,2B20F138-5489-4D36-A41A-1D9DB5895A52
[u'Privilege abuse'],[u'LAN access'],Unknown,2B653811-C81F-424D-B346-4338B1501DCE
[u'Privilege abuse'],[u'LAN access'],Unknown,2CC29550-B6F3-4921-9005-852644271A3C
[u'Privilege abuse'],[u'LAN access'],Unknown,2DBA8CB0-F0A4-4752-91E7-DA5D797359EF
[u'Privilege abuse'],[u'LAN access'],Ext - law enforcement,2DE89A34-9D37-494F-9F72-AD2C48A044E4
[u'Privilege abuse'],[u'LAN access'],Int - IT review,2E73989C-4DF7-452E-97C1-F3844E0FDF20
[u'Data mishandling'],[u'LAN access'],Unknown,2EF2BD5B-1113-4094-AF0A-C87F843830DB
[u'Privilege abuse'],[u'LAN access'],Int - IT review,2F012C91-4351-4F84-933D-B01BD6B222AB
[u'Privilege abuse'],[u'LAN access'],Unknown,2F396503-B691-4C4D-9584-20B163A7FD08
"[u'Possession abuse', u'Data mishandling']",[u'LAN access'],Unknown,310AB416-F667-44AB-9652-6DBBA153416F
"[u'Knowledge abuse', u'Possession abuse']","[u'Physical access', u'LAN access']",Ext - customer,3124B1F6-2355-4F55-BBFC-7F3A7239CBC3
[u'Privilege abuse'],[u'LAN access'],Unknown,3134E9DD-2FB6-42DA-88B7-12D18516CDD7
[u'Possession abuse'],[u'LAN access'],Unknown,31B10B02-12DA-4A3C-905C-EFBBDDA6A2E1
[u'Privilege abuse'],[u'LAN access'],Unknown,178023A7-8F4A-4653-9571-9BD90DD023C8
[u'Privilege abuse'],[u'LAN access'],Unknown,324C71B2-E0E6-4E06-8F27-770504B0365D
[u'Privilege abuse'],[u'LAN access'],Ext - customer,329DC598-FDEF-440A-9655-6F4B34C0E95D
[u'Privilege abuse'],[u'LAN access'],Int - IT review,32B511FC-EE16-4F2F-A95E-5963851B603B
[u'Privilege abuse'],[u'LAN access'],Ext - customer,32BD7ABE-B704-4E51-B79C-BE5FE3E3F8F1
[u'Privilege abuse'],[u'LAN access'],Unknown,32DB78FE-39BA-49E5-95A4-066306D58190
[u'Privilege abuse'],[u'LAN access'],Unknown,32F4DDA3-EEBC-40B2-8815-A30CD20C35EA
[u'Privilege abuse'],[u'LAN access'],Unknown,33067AF6-E14D-42E8-9A51-716BD6D58217
[u'Privilege abuse'],[u'LAN access'],Unknown,335D92B0-FA81-4532-A809-A5E58A3D003F
[u'Privilege abuse'],[u'LAN access'],Unknown,33822412-26B2-4EAD-BDA7-422ECCB38778
[u'Privilege abuse'],[u'LAN access'],Unknown,341E1FB3-72A5-4F2C-9B65-77213DEFF69F
[u'Privilege abuse'],[u'LAN access'],Unknown,34AD1419-31BD-4BA7-A37A-473AA663F532
[u'Data mishandling'],[u'LAN access'],Unknown,3516B42A-2159-4CF5-BC97-DBDA32DB1DD2
"[u'Email misuse', u'Privilege abuse']",[u'LAN access'],Unknown,354150F4-050C-429D-827F-A365D4A01BB6
[u'Privilege abuse'],[u'LAN access'],Ext - customer,3666CEDF-01CB-4879-88E3-B4CDFDFF247D
[u'Privilege abuse'],[u'LAN access'],Unknown,368D2094-D228-4ACD-B1A0-FF3727484FC7
[u'Privilege abuse'],[u'LAN access'],Unknown,3765208E-AB0D-49C0-9D7F-C9CA055C9036
"[u'Knowledge abuse', u'Privilege abuse', u'Data mishandling']",[u'LAN access'],Unknown,37BDFE6D-170C-4471-87EE-C4E477C39298
[u'Privilege abuse'],[u'LAN access'],Ext - customer,37D3AEC1-C876-401B-861E-72596D265626
[u'Privilege abuse'],[u'LAN access'],Unknown,37E3CDE5-161F-4902-824E-E4C5D6293B79
[u'Privilege abuse'],[u'LAN access'],Unknown,38D6BFDD-F0CD-4578-B4CC-18679E375BE8
[u'Privilege abuse'],[u'LAN access'],Unknown,38E9F420-616F-40DA-B956-29F0F437EBB7
[u'Privilege abuse'],[u'LAN access'],Unknown,3931932C-D35E-460C-B3E6-EA1EDC660E18
[u'Privilege abuse'],[u'LAN access'],Ext - unknown,39767ACD-8B46-4984-A59D-8EA4A4011A3D
[u'Privilege abuse'],[u'LAN access'],Unknown,398E1C4C-475F-4341-B29E-6A208F65B65A
[u'Data mishandling'],[u'LAN access'],Unknown,3A096618-CA8A-4E81-9EA0-A36FFA1BE8A9
[u'Privilege abuse'],[u'LAN access'],Int - IT review,3AC411E7-FEFD-48A7-AC8F-E307A3D5DA95
[u'Privilege abuse'],[u'LAN access'],Unknown,3B17B87F-EDA4-4716-995E-E2A9B154C89F
[u'Privilege abuse'],[u'LAN access'],Unknown,3BE4C9E1-9B50-4A65-8039-F5CBBA5ED58E
[u'Privilege abuse'],[u'LAN access'],Unknown,3CAD8E13-3266-4124-8C0C-510F81DC0302
[u'Privilege abuse'],[u'LAN access'],Unknown,3CD2B7E9-0D45-498B-8CC2-2A72305D656A
[u'Privilege abuse'],[u'LAN access'],Ext - customer,3D20D91D-D6DD-4AB7-8B6F-D6D70EB81ED5
"[u'Knowledge abuse', u'Privilege abuse']",[u'LAN access'],Unknown,3D4475F7-6BC1-4BF3-8A60-93F0358C145A
[u'Privilege abuse'],[u'LAN access'],Unknown,3DCCC00D-588B-4EB3-BD1B-72B198657021
[u'Privilege abuse'],[u'LAN access'],Unknown,3E3D2434-554F-4F4A-8621-B0C739048010
[u'Privilege abuse'],[u'LAN access'],Unknown,3E6D8835-5639-42AF-9E10-A619ADEBF6DB
[u'Data mishandling'],[u'LAN access'],Unknown,3EFBE274-2767-42CE-98BD-FB52E02FB4D8
[u'Privilege abuse'],[u'LAN access'],Unknown,3F7BD9B6-E98B-47C5-8655-4FE85FA8FFEA
[u'Privilege abuse'],[u'LAN access'],Unknown,3FA8166F-08C5-4795-B31C-8F273FBCA628
"[u'Data mishandling', u'Email misuse']",[u'LAN access'],Unknown,40B43F8D-6D91-443F-A615-218794E60EFE
[u'Privilege abuse'],[u'LAN access'],Unknown,4103B434-9A72-46B0-BCFC-625D32D3C446
[u'Privilege abuse'],[u'LAN access'],Unknown,41053D59-6830-4162-9C74-31FA7118DD68
[u'Privilege abuse'],"[u'Physical access', u'LAN access']",Unknown,411CE5F3-51D8-46CF-A500-EF4B3EFBA0D4
[u'Privilege abuse'],[u'LAN access'],Unknown,41C9EE0D-6D72-44A2-A222-7A4170C5571B
[u'Privilege abuse'],[u'LAN access'],Unknown,421E1EDD-CAD9-40DC-9E0C-3B549F93E94D
[u'Data mishandling'],[u'LAN access'],Unknown,424F12BF-CD8C-49C9-B638-113EF2D21821
[u'Privilege abuse'],[u'LAN access'],Other,4295B4DC-50A9-4545-A602-3F8B1728A806
[u'Privilege abuse'],[u'LAN access'],Unknown,42EE6884-DE89-41C3-A844-9C325089CC0A
[u'Privilege abuse'],[u'LAN access'],Unknown,43235DF2-FDD5-4C03-93DB-CBC27EBB08C3
[u'Privilege abuse'],[u'LAN access'],Ext - customer,43B52C0A-9561-43F7-82E4-920CF852691B
[u'Privilege abuse'],[u'LAN access'],Unknown,43BCD096-E27F-48AA-A3E2-83FB710236D6
[u'Privilege abuse'],[u'LAN access'],Unknown,43EBEEB3-2D3B-4782-B561-04F323EAFB67
[u'Privilege abuse'],[u'LAN access'],Unknown,44024B76-5DD7-4E66-B209-ED3F1CF4B205
[u'Privilege abuse'],[u'LAN access'],Unknown,44BA1F77-B7AC-4CAB-9EB0-F576363468E3
[u'Privilege abuse'],[u'LAN access'],Unknown,45EA888A-791D-4452-B045-D394B6B076F7
[u'Privilege abuse'],[u'LAN access'],Ext - law enforcement,46817CA2-963D-435E-9AFC-17AC7031F796
[u'Privilege abuse'],[u'LAN access'],Unknown,46DC7B3A-0B53-4B00-A5AF-46062C7D5D2E
[u'Privilege abuse'],[u'LAN access'],Unknown,471920F4-066A-4864-B8BD-08FD01DD01A9
[u'Privilege abuse'],[u'LAN access'],Unknown,47F54170-B6EF-42B7-9AD2-533C9B343872
[u'Privilege abuse'],[u'LAN access'],Unknown,4817272B-136A-4992-A533-D46D66A573CB
[u'Data mishandling'],[u'LAN access'],Unknown,4A88D87C-CDCE-4E46-8509-B375577E5919
[u'Privilege abuse'],[u'LAN access'],Unknown,4ACE59EE-9898-419B-9AD4-113BC72A5A5E
[u'Privilege abuse'],[u'LAN access'],Unknown,4AD6E322-7D57-434F-B6C7-3417D3794250
[u'Privilege abuse'],[u'LAN access'],Unknown,4B134F51-50E2-409F-A831-680174806FED
[u'Knowledge abuse'],[u'LAN access'],Ext - customer,4B162A7B-43E7-4687-B726-5CC35E5E9D98
[u'Privilege abuse'],[u'LAN access'],Unknown,4B1B9992-947F-4CF2-A5C3-FE7222D378D1
[u'Privilege abuse'],[u'LAN access'],Ext - actor disclosure,4BD4707D-F010-40D3-959B-7ABA7163B3B0
[u'Privilege abuse'],[u'LAN access'],Unknown,4BFCCC3B-12B4-4725-BA89-00D419ED5F78
[u'Privilege abuse'],[u'LAN access'],Unknown,4C1BC05B-81AF-4C3C-AA31-96B6A21FE29A
[u'Privilege abuse'],[u'LAN access'],Unknown,4C5E1D53-CBD0-4DED-A6D3-8F95DAE5813B
[u'Privilege abuse'],[u'LAN access'],Unknown,4D9563C2-D148-43B0-B769-E7458AC80BDF
[u'Knowledge abuse'],[u'LAN access'],Ext - customer,4DD79E62-7083-42DA-91CF-8C2E0B8497DF
[u'Privilege abuse'],[u'LAN access'],Ext - customer,4E3D8F06-35AC-435E-AACF-CF38EA9292F5
[u'Privilege abuse'],[u'LAN access'],Unknown,4E42B2F1-0CED-4050-B512-F99E5819226C
[u'Privilege abuse'],[u'LAN access'],Unknown,4F075974-834C-4C6B-A3C2-105DBA421DD2
[u'Privilege abuse'],[u'LAN access'],Unknown,4F2CB788-892C-4721-9150-C8C977F363BB
"[u'Knowledge abuse', u'Privilege abuse']","[u'Physical access', u'LAN access']",Ext - law enforcement,500311F2-6CE4-4558-AA47-AA028ADAFB8A
[u'Privilege abuse'],[u'LAN access'],Unknown,506E2E75-EC1B-42ED-AFBE-A45DC4D1C508
[u'Data mishandling'],[u'LAN access'],Unknown,508E6A35-FD8A-4E5C-A6DE-803E8B89FAE4
[u'Privilege abuse'],[u'LAN access'],Unknown,50EBE785-CD50-4D7C-8427-6DBB743AC8E4
[u'Privilege abuse'],[u'LAN access'],Int - IT review,50F3A5DE-0154-4774-97E5-A6922E252BC2
[u'Privilege abuse'],[u'LAN access'],Unknown,50F703C9-2584-42D6-AA7D-3DA0943F44A2
[u'Privilege abuse'],[u'LAN access'],Int - IT review,5159F126-C17C-47BB-951B-2CBD1F6E41D1
[u'Privilege abuse'],[u'LAN access'],Int - IT review,51A3474C-68F8-4F40-891F-C33C9C8B6A38
[u'Privilege abuse'],[u'LAN access'],Unknown,52087F21-575F-4D08-BBDF-E360ABFA0BBF
[u'Privilege abuse'],[u'LAN access'],Unknown,52942CCF-A5B4-4A75-B56D-F48D801ED490
[u'Privilege abuse'],[u'LAN access'],Unknown,52FA150F-B0E7-46D2-A4DA-DE6FBABC72A6
[u'Privilege abuse'],[u'LAN access'],Int - IT review,530FFCA7-123E-47E7-800E-93254296994A
[u'Privilege abuse'],[u'LAN access'],Unknown,53440EAB-890C-45A6-82FA-383DCABD6A06
[u'Privilege abuse'],[u'LAN access'],Unknown,53C8505F-B71D-426A-B34C-A4808BDB2B94
[u'Privilege abuse'],[u'LAN access'],Unknown,53FFC72D-9656-4C4E-B200-098F9C0A6CCF
[u'Data mishandling'],[u'LAN access'],Int - NIDS,54119DE6-083F-442E-8BD2-BE6A9435E8AA
[u'Privilege abuse'],[u'LAN access'],Unknown,541E3F2B-8969-4FA6-95F8-8FDC3550B4AC
[u'Privilege abuse'],[u'LAN access'],Unknown,542F477F-1154-49BD-94B1-F2CD0BD3F065
"[u'Knowledge abuse', u'Privilege abuse']","[u'Physical access', u'LAN access']",Unknown,5455CCA3-15A7-42F4-BBD2-4B892CCE8CF5
[u'Other'],[u'LAN access'],Unknown,54797080-3495-4ECD-A3AF-014785F1D383
"[u'Possession abuse', u'Privilege abuse']","[u'LAN access', u'Physical access']",Int - financial audit,556EEE60-A0F6-40ED-ACE1-A8C820FBC02D
[u'Privilege abuse'],[u'LAN access'],Unknown,55FCFE86-48C5-40E1-9569-CB16445B5A70
[u'Privilege abuse'],[u'LAN access'],Unknown,56115EC3-BD0A-4C0B-A50E-497DA7DC917E
"[u'Data mishandling', u'Email misuse']",[u'LAN access'],Unknown,56484370-2893-47C8-ADF8-33215200E70E
[u'Privilege abuse'],[u'LAN access'],Unknown,564A32C5-205A-417A-9755-096F02BC546E
[u'Privilege abuse'],[u'LAN access'],Int - financial audit,56B4544A-FCF7-48E4-9D98-0A07F5ED99E1
"[u'Unapproved workaround', u'Net misuse']",[u'LAN access'],Unknown,56F76EC7-9976-49C7-9E95-E0A53FB78963
[u'Privilege abuse'],[u'LAN access'],Ext - law enforcement,57E1EAC1-C992-4365-AF58-F1270F6F5E46
[u'Unapproved software'],[u'LAN access'],Unknown,5A34DCCB-8C86-4333-AE6D-03BFAFBBFFF0
[u'Privilege abuse'],[u'LAN access'],Unknown,5AA7EF31-5CE1-4FA3-99CC-98F017619318
[u'Privilege abuse'],[u'LAN access'],Unknown,5ACC229C-D16B-40EA-80B5-3A00878C694C
"[u'Knowledge abuse', u'Privilege abuse']",[u'LAN access'],Unknown,5B55E755-BB32-41D2-91F1-7200D1242ABE
[u'Privilege abuse'],[u'LAN access'],Unknown,5B59C22F-2FFB-42DA-B5AF-8F05E5F39BFD
[u'Privilege abuse'],[u'LAN access'],Unknown,5B5AEDC8-754A-42A4-93CC-62D13FFD8841
"[u'Knowledge abuse', u'Privilege abuse']","[u'Physical access', u'LAN access']",Unknown,5BBFC006-6C77-4DCB-9BD7-8432EA743893
[u'Privilege abuse'],[u'LAN access'],Unknown,5BF522B4-8C30-4714-BEB2-F2B237C333BC
